id,Country,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05
10,Florida,3209.34855445517,3260.23935486132,3312.86530590834,3367.18469724431,3423.44361994569,3484.26356963213,3550.80617960526,3623.47812579651,3703.06356282251,3790.40295427496,3886.99161627109,3993.31547441109,4109.85211222479,4236.5368786668,4362.0558407727,4525.12807006488,4735.96019974953,5005.795853621,5349.97042308541,5786.98673894657,6342.52034830827,7060.86569538897,7943.75049102104,9030.52632651777,10369.7188332274,12020.8126439428,14056.6975664018,16566.1606509892,19656.6380268355,23459.5341980856,28120.8792001232,33807.8387628431,40707.7349243964,49023.8486944616,58967.8398288549,70746.6000660045,84540.8853113547,100492.857313459,118672.55213344,139049.202471209,161466.318564403,185626.59525275,211092.554342724,237306.664882495,263630.551620533,289399.789939711,313984.112256843,336843.707009749,357572.450179826,375921.530396858,391801.213092107,405263.120560878,416467.715947308,425646.637928931,433066.54928582,438999.609968434,443702.796796517,447405.849989073,450306.171243305,452568.525593803,454327.567488575,455691.698756115,456747.270280191,457562.562704737,458191.283483668,458675.503910144,459048.059980781,459334.495069918,459554.615864867,459723.734461347,459853.657133519,459953.468241777,460030.148134998,460089.056806038,460134.309692331,460169.067742792,460195.760110978,460216.25452999,460231.987492438,460244.063794407,460253.332835465,460260.447299099,460265.908383141,460270.10072756,460273.31939663,460275.790701195,460277.688234274,460279.145190061,460280.263806353,460281.122590676,460281.781846587,460282.28790133,460282.676343705,460282.974507899,460283.203382086,460283.379076904,460283.513955929,460283.617505876,460283.697005955,460283.758042167
11,New York,31163.3668953537,31201.1932396582,31238.4301142676,31274.989465618,31310.9348879538,31346.038909566,31380.5167725077,31412.1035433999,31455.3715096378,31513.2446928175,31589.0145659929,31686.3132122332,31809.6748053128,31964.8894115306,32162.0175488839,32396.2986626931,32676.5109762798,33013.466084403,33420.4752636533,33913.8703734676,34513.7351444909,35244.6120264186,36137.0178078839,37224.7861112698,38548.3536900012,40155.9177280828,42104.7324720952,44462.3818807065,47307.9917592949,50732.6461683774,54843.808982888,59763.4845268321,65627.7349820318,72584.8660977873,80791.7658801387,90407.8176144185,101585.923352271,114460.241817844,129131.55638341,145650.048109531,163997.495559231,184071.409391847,205674.266183532,228511.059354655,252197.722545303,276280.474343359,300265.733875997,323656.703785691,345991.543579924,366877.563096149,386016.57093229,403218.229160748,418400.587326811,431579.28624126,442848.751870606,452359.501197444,460295.464711683,466854.230621344,472231.789243447,476612.130131715,480161.210188509,483024.333288506,485325.911420582,487170.696548691,488645.782275414,489822.893068775,490760.66371589,491506.748372262,492099.68943708,492570.530147651,492944.182841798,493240.576794493,493475.612759739,493661.95059449,493809.65424267,493926.71579593,494019.478261509,494092.97445433,494151.197263811,494197.314414534,494233.838779715,494262.763376417,494285.668431138,494303.806394805,494318.169529781,494329.543681587,494338.551060065,494345.684251581,494351.33322488,494355.806740664,494359.349300789,494362.154552482,494364.375883693,494366.134798753,494367.527542884,494368.630345997,494369.50357713,494370.195038074,494370.742575467,494371.176152304
12,Rhode Island,899.225212361647,905.49526246946,912.8343396173,921.686908855742,932.361485440528,945.377028126573,961.362715619483,981.141687523964,1003.40341708097,1028.64416443973,1057.48175115563,1090.61935065412,1128.96106053432,1173.58660119222,1225.62221718369,1286.84591619224,1358.74382295202,1443.15624041579,1542.09808618222,1657.90641651094,1793.23186985292,1951.06302428736,2134.36498817434,2347.12517976717,2593.84376273967,2879.55524924724,3209.84620941845,3590.83477461862,4029.1287891265,4531.77531690497,5106.05770502571,5759.39824781264,6499.09339139868,7332.01131831677,8264.195642311,9300.40904836715,10443.6303520562,11694.6100464447,13051.2849230112,14508.366358586,16057.083603465,17685.1420824702,19376.9473099557,21114.1132698201,22876.2334705325,24641.8742864073,26389.6778423874,28099.4727807092,29753.2676607876,31336.0251391746,32836.1437872087,34245.6189883628,35559.8886372513,36777.4418950824,37899.2625326717,38928.1982619318,39868.3414617205,40724.4875332296,41501.7118862654,42205.0808468733,42839.4879074936,43409.592290858,43919.8275514713,44374.4474523374,44777.5807098153,45133.2743805297,45445.5149424927,45718.2254036029,45955.2415161073,46160.2745240411,46336.8688849415,46488.3623902715,46617.8539911163,46728.1821828468,46821.9145994124,46901.3478967649,46968.5160643679,47025.2049614871,47072.9709244835,47113.1615900642,47146.937474704,47175.2932496477,47199.0779848691,47219.0139327819,47235.7136285134,47249.6952274831,47261.3960975664,47271.1847445814,47279.3711869148,47286.2159157272,47291.9375857833,47296.7195825399,47300.715605775,47304.0544008939,47306.8437574408,47309.1738815346,47311.1202359098,47312.7459289403,47314.1037224211,47315.2377175422
13,Georgia,2673.92770589889,2704.88535977974,2736.379938144,2768.98473087437,2801.84622057111,2835.47566202317,2870.53618905305,2907.21176780751,2944.70877689538,2982.77693679077,3020.8921578763,3059.85661817907,3100.86395859702,3144.18371097244,3186.67989412207,3244.44930495818,3321.41074605081,3422.24826440366,3552.08184822929,3716.62718775119,3925.11485731366,4192.45856433329,4517.84756245156,4915.47692309899,5403.0153174648,6002.44838296912,6740.67400187826,7650.40403845498,8771.48705112556,10152.9699225809,11849.8670184337,13926.5290316713,16457.1273518204,19525.6568180637,23225.0159870381,27654.057041543,32912.1968626488,39096.7717472493,46291.3562509266,54554.0939406285,63904.4470015252,74310.1098471798,85676.4817495981,97841.4997212076,110578.255807312,123607.261492833,136616.847129234,149289.448098537,161329.695554336,172489.727495187,182587.76675243,191517.367426349,199246.111785401,205805.97616961,211277.977657685,215774.672002637,219423.700360875,222354.515515476,224689.146014753,226536.825980177,227991.715127644,229132.759966137,230024.826143619,230720.439267938,231261.694408419,231682.079031951,232008.087120669,232260.591132966,232455.974618561,232607.05388711,232723.822433315,232814.049659147,232883.760589375,232937.618393818,232979.227525627,233011.372281382,233036.203195498,233055.381739945,233070.192092138,233081.627193263,233090.454942645,233097.269162803,233102.528905221,233106.588848311,233109.722864493,233112.142318238,233114.010274875,233115.45252163,233116.566099219,233117.425891456,233118.089704558,233118.602176927,233118.997787148,233119.30316911,233119.538895779,233119.720855605,233119.861316064,233119.969746394,233120.053454379,233120.11807913
14,New Hampshire,341.803261302383,344.825741777446,347.988609514733,351.314260869165,354.754013537746,358.412602824185,362.385363584874,366.697653514163,371.790528783451,377.663864131687,384.480769196768,392.353584205038,401.553415387447,412.267526205679,424.87710370308,439.169610186036,455.394912090484,473.858770761535,494.914751513851,518.984384607475,546.541969096185,578.124734724398,614.354938434133,655.882144643039,703.462596737254,757.947853789205,820.307851051948,891.621257325087,973.105172926879,1066.101206827,1172.19321101378,1293.16202669543,1431.00037143581,1587.92920722865,1766.41039790848,1969.16047379719,2199.16054639328,2459.65896038157,2754.17792490937,3086.50084349067,3460.65177855449,3880.85936902472,4351.50804538098,4877.0682166444,5462.01056441171,6110.68217728522,6827.16942366548,7615.14041688541,8477.6701218807,9417.05389162094,10434.6163207667,11530.5247254214,12703.6182064341,13951.2623270615,15269.2424892914,16651.7065369046,18091.1664857895,19578.566398265,21103.421430956,22654.0285122552,24217.7475170623,25781.3433207394,27331.3747097854,28854.6108151424,30338.4512941206,31771.3240254535,33143.0341226692,34445.0410922198,35670.6469402246,36815.0859431951,37875.5159146008,38850.9195217407,39741.931409866,40550.61152987,41280.1869000386,41934.7829824555,42519.1629175101,43038.4885355889,43498.1122900905,43903.4047483722,44259.6185090671,44571.7866209561,44844.6517792608,45082.6216449061,45289.7453828481,45469.7067305595,45625.8294017378,45761.0912532601,45878.144293853,45979.3382246132,46066.7457451227,46142.1883158388,46207.2614410025,46263.3588338912,46311.695057839,46353.3264126189,46389.1699663199,46420.0207264761,46446.5670085738,46469.4041016006
15,North Carolina,1240.19010339049,1263.95210506498,1296.28612737614,1339.00005735853,1394.05553783934,1464.01278812941,1552.40514439466,1665.37929463461,1801.55724159013,1966.41662196155,2166.82516962921,2411.17660089703,2709.77513372764,3075.07120952777,3522.11278389761,4069.12680840029,4735.92530129582,5545.15257290669,6522.35084469395,7695.71046093006,9095.34816723286,10751.9862929835,12694.5994191445,14949.6517396465,17536.6787151814,20464.4654087404,23727.1601832755,27300.9177153615,31141.8925632802,35186.2990484966,39353.0370486582,43549.0859665922,47676.7654238835,51641.9537822142,55361.9908915371,58772.0379602863,61828.9694163573,64512.4066028723,66822.8181572058,68777.703613182,70406.6806582337,71746.4493922413,72836.390300977,73715.2128480509,74418.7500962312,74978.7659831659,75422.5315385809,75772.9137532397,76048.7572623055,76265.3973636262,76435.199833154,76568.0686261877,76671.8939544779,76752.9352080185,76816.1395560641,76865.4037341039,76903.7875774634,76933.6872652467,76956.9751434423,76975.1118911555,76989.2358892156,77000.2339308636,77008.796797363,77015.4626931168,77020.6510558652,77024.688819054,77027.8308067286,77030.275595207,77032.1778661535,77033.6580488618,77034.8098591419,77035.7061972856,77036.4037599298,77036.946641145,77037.3691389592,77037.6979384918,77037.9538075882,77038.1529127151,77038.307840111,77038.4283887386,77038.5221867319,77038.5951712337,77038.6519622661,77038.6961542462,77038.73054332,77038.7573045743,77038.778130071,77038.7943362671,77038.8069475396,77038.8167610979,77038.8243974194,77038.8303394468,77038.8349630643,77038.8385608089,77038.841360329,77038.8435387597,77038.8452339212,77038.8465530402,77038.8475795423,77038.8483783377
16,New Jersey,12971.7692622671,13002.7060710399,13032.3022190379,13060.8772117606,13088.2476419382,13114.4720322795,13139.7140579291,13163.8239982792,13194.8701495024,13234.7630779929,13286.2722980616,13353.263397069,13441.1721822478,13557.430218107,13711.9024283653,13917.3134462328,14190.812120983,14554.90339844,15039.5846491099,15684.4223820809,16541.5350184238,17679.4307801162,19178.1344370852,21143.6142340826,23706.8016630292,27025.031364976,31280.3333576062,36672.4363014737,43404.3739456808,51659.5732498205,61571.9263530978,73194.1079828708,86473.7571355502,101247.017729319,117253.879706662,134170.087336306,151643.268265233,169324.197495258,186881.286732031,204004.565987793,220403.497239936,235804.971800781,249956.84901208,262640.21991606,273690.044871367,283019.122389064,290636.169398296,296648.237493807,301242.982489389,304655.384009042,307130.48311423,308893.645664088,310133.832278989,310999.135249637,311600.129881247,312016.659325675,312305.124321856,312504.846580864,312643.064907374,312738.619828685,312804.565539672,312849.975174079,312881.17101906,312902.560412503,312917.208559549,312927.2374037,312934.107642748,312938.819676404,312942.056181266,312944.282250089,312945.814849188,312946.870434763,312947.597297635,312948.097401526,312948.441088606,312948.676992852,312948.838757329,312948.949625932,312949.025615511,312949.077727239,312949.113495057,312949.138068454,312949.154964956,312949.166588944,312949.174586691,312949.180087933,312949.183869727,312949.186467539,312949.188250739,312949.189474113,312949.190313228,312949.19088885,312949.191283882,312949.19155514,312949.191741516,312949.191869633,312949.191957724,312949.192018294,312949.192059931,312949.192088541
17,Colorado,1656.02079572627,1666.14150098825,1677.57244339475,1690.51362511658,1705.29003256353,1722.66269401362,1743.54808534767,1769.35293953162,1799.93116493495,1836.58846501007,1880.87722921564,1934.71563100875,2000.19177331059,2080.03692013426,2177.26232194916,2297.51018670552,2445.87112076817,2628.6255878246,2853.31848100925,3129.28924686884,3467.64873606445,3881.91815388709,4386.0363932151,4997.77400303076,5737.45546945873,6627.88439885682,7694.01520323823,8962.3190066743,10459.6511363549,12211.6804484427,14240.4666825892,16562.0962196218,19183.9422838958,22102.2084197823,25300.2161397326,28748.0965609143,32404.17093403,36218.6248057004,40138.1464133144,44111.6074181112,48095.5829261314,52058.6833864295,55983.8396866055,59868.0564580025,63719.6074683036,67553.1909453631,71383.8756837586,75220.9848579367,79063.0461352503,82894.7470082037,86686.4399858573,90396.2797659502,93974.502246623,97369.1093805825,100531.884502495,103423.691396974,106018.216258014,108303.673745239,110282.435280755,111968.94722381,113386.584771872,114564.167373817,115532.751116046,116323.086347828,116963.880909807,117480.817580408,117896.16720222,118228.810356566,118494.497368719,118706.219205488,118874.605732975,119008.304108888,119114.315707218,119198.285676897,119264.747373788,119317.327069252,119358.914783143,119391.806373447,119417.821084271,119438.398026766,119454.674604746,119467.549617332,119477.733548223,119485.788340698,119492.15869993,119497.196675556,119501.180978652,119504.332201095,119506.824850091,119508.796897159,119510.357372326,119511.592407471,119512.57004059,119513.34402655,119513.956851512,119514.44211132,119514.826384581,119515.130706648,119515.371729918,119515.562638319
18,Maryland,3081.5147022928,3104.20597729751,3135.15429995864,3175.5900058026,3227.09759963076,3291.47047185936,3371.03111302356,3468.76302438641,3586.0960859217,3731.37074028459,3915.02333410246,4150.0026087041,4452.08407671657,4840.16336260927,5336.9715878762,5963.35045123557,6742.55971383718,7704.15792612317,8884.75083992557,10328.2706130345,12085.3995682011,14211.4886180353,16762.6911689389,19788.2706514816,23319.0229735506,27361.6330874555,31894.6881287204,36867.3981873877,42201.809220236,47798.125080335,53547.4180029733,59337.2216127229,65058.8492047795,70613.2438496377,75913.9554536033,80887.3320676726,85471.9480222635,89618.4511654982,93294.4971480755,96485.5010966348,99195.0318682975,101444.300087931,103270.344302085,104722.469674992,105857.234362887,106732.345066136,107401.92364095,107912.644104078,108302.066707063,108599.102737684,108825.624003897,108998.204222508,109129.501226352,109229.233390563,109304.87233285,109362.154963981,109405.477081259,109438.200178332,109462.890229757,109481.502370916,109495.523404221,109506.081413273,109514.030230449,109520.014615664,109524.520512372,109527.913668504,109530.469167107,109532.393876964,109533.843425767,109534.934970608,109535.756773131,109536.37536599,109536.84091695,109537.19125102,109537.454875471,109537.653261377,109537.802568987,109537.914954208,109537.999557634,109538.063252085,109538.111206295,109538.14730897,109538.174487163,109538.194945032,109538.210342861,109538.221931384,109538.230652712,109538.2372163,109538.242156216,109538.245874366,109538.24867312,109538.250779937,109538.252365934,109538.253559862,109538.254458619,109538.255135147,109538.255644371,109538.256027646,109538.256316115,109538.25653323
19,Nevada,491.416808724765,496.118693470718,501.119874921888,506.433685944847,512.030561639319,517.964490445469,524.170000722268,530.506641779595,537.133020266293,544.048124429203,551.394401531093,559.201335635064,567.710879742422,576.998187926929,586.721251283113,598.65806494627,613.42146157501,631.473436774291,653.67796242362,680.734841140373,713.964346239145,755.57329614314,805.758082627547,866.406565682954,939.792769129129,1028.6707415161,1136.33699554719,1266.74524242075,1424.56960481208,1615.24858634405,1845.06148272247,2121.23540805672,2452.02576258386,2846.69112343769,3315.47904378389,3869.43694834336,4520.09692793463,5279.41590976811,6159.04469995006,7169.59810711517,8319.72959215373,9615.02724281461,11056.7960411719,12640.8447679664,14356.4512638496,16185.7611911163,18103.7977629659,20079.2472046477,22076.0642779903,24055.7662529004,25980.1606676882,27814.1406886558,29528.1028055039,31099.7202481675,32514.8383511971,33767.4501591546,34858.8733314783,35796.3682004458,36591.4857362401,37258.413679854,37812.5189001177,38269.1970677916,38643.0603570219,38947.4360685227,39194.1183791098,39393.3053237628,39553.6578339457,39682.4304609374,39785.6351847517,39868.213129479,39934.1990164396,39986.8704171518,40028.8786236619,40062.360803519,40089.0346186452,40110.2771611367,40127.1902402651,40140.6539935468,40151.3706328533,40159.8999346128,40166.6878844324,40172.0896960185,40176.3882368264,40179.8087384895,40182.530522252,40184.6963385489,40186.4198060782,40187.7913393349,40188.8828738744,40189.7516341762,40190.4431378605,40190.9935899749,40191.4317898358,40191.7806484085,40192.0583948587,40192.2795354089,40192.4556151237,40192.5958231823,40192.707473964,40192.7963896256
20,Tennessee,534.713212359393,544.537353262558,555.463808091053,567.787355835276,581.89460739174,598.133876661788,616.733571666189,637.654135350338,663.606038589821,696.149312126937,736.925364996844,787.683988726076,850.865599034384,929.515545632324,1028.24994879756,1148.58203486393,1295.2201356683,1473.85905524909,1691.26468641226,1955.39722944874,2275.54852158852,2662.47197635839,3128.49872555867,3686.87744238765,4351.79910584363,5138.04940346273,6060.51264371063,7133.40312147709,8369.39298905025,9778.43910615427,11367.6629079906,13139.9127728098,15092.8030162721,17217.7934305586,19499.3511337551,21914.3147661398,24431.6608045241,27012.9281852677,29613.5854467166,32185.3125687542,34679.083351375,37048.6940900524,39254.2538184802,41265.0821837481,43061.57542287,44635.6439516454,45989.901957385,47135.8014050711,48091.1477938831,48877.4837867602,49517.7456504501,50034.4396559543,50448.4159896594,50778.1894083026,51039.6875343603,51246.2907555888,51409.0431454492,51536.943001853,51637.252605328,51715.7918859717,51777.2003995232,51825.1610254221,51862.5864946275,51891.7727785031,51914.5242009543,51932.2549256484,51946.0708655056,51956.8354238992,51965.2219290241,51971.7551782845,51976.8441432931,51980.8075725889,51983.8939515711,51986.2970254148,51988.1678649966,51989.6242474025,51990.7579616372,51991.6405102826,51992.327566831,51992.8624631103,51993.2789172107,51993.6031648913,51993.8556220964,51994.0521793865,51994.2052082396,51994.3243426143,51994.4170858291,51994.4892820101,51994.5454826723,51994.5892320677,51994.6232895517,51994.6498030028,51994.6704441049,51994.6865138527,51994.6990247795,51994.7087649913,51994.7163479906,51994.7222514222,51994.7268471955,51994.7304249056
21,Hawaii,17.0000466881622,17.0000987703973,17.0001575769773,17.0002254460086,17.0003021898881,17.0003909404432,17.0004908085502,17.0006039947142,17.0007224426657,17.0008477527449,17.0009826537313,17.0011382457946,17.0013028141153,17.0014822136458,17.0016588615541,17.0018728353484,17.0021289582099,17.0024290725685,17.0027660821955,17.0031533651774,17.0035959079938,17.0041267056232,17.0047288205784,17.0054135138941,17.0061936869119,17.0070839653124,17.0080995584557,17.0092602533596,17.0105881848948,17.0121122305069,17.0138592948824,17.015859980707,17.0181497066448,17.0207710271712,17.0237713115444,17.0272049481482,17.0311296900904,17.0356156744438,17.0407426059944,17.0466009655022,17.0532933682214,17.0609362952422,17.0696613739432,17.079617174579,17.0909704664756,17.1039090427635,17.1186439076619,17.1354114602041,17.1544754337033,17.1761292990747,17.2006983981916,17.2285427101353,17.2600581626396,17.2956782070519,17.3358749775037,17.3811599018559,17.4320835770419,17.4892348266998,17.5532386804643,17.6247531309854,17.7044641423138,17.7930786363148,17.8913150168944,17.9998907587453,18.1195064317989,18.2508256523392,18.3944504150685,18.5508918086756,18.7205362533284,18.9036080428409,19.1001296822727,19.3098823078665,19.532369239808,19.7667863500605,20.0120032348453,20.2665590721803,20.5286763371951,20.7962942657198,21.0671221665962,21.3387106010571,21.6085363373326,21.8740952163765,22.1329958930293,22.3830471328834,22.6223319836452,22.84926361651,23.0626197040272,23.2615545262717,23.4455902116367,23.6145903117075,23.7687200775283,23.9083982820991,24.0342452797705,24.1470313582501,24.2476285163027,24.3369677813616,24.4160032190905,24.485682983321,24.5469271545903,24.6006117219449
22,Indiana,2557.11246169885,2574.67530880933,2592.59498312999,2610.26009239052,2627.59230889167,2644.58075400631,2661.18626409799,2676.07726613657,2705.31335599865,2754.50174496683,2831.04183061964,2944.37589633862,3106.85688746689,3335.39491676751,3653.55498396909,4074.91077543069,4640.17110555246,5405.18672839843,6445.89985584967,7863.15878595993,9787.77075420878,12384.3500273898,15852.2527488788,20399.9939813642,26237.4382968155,33540.7737543082,42403.1925001315,52779.6282091692,64443.8118767158,76979.5641137967,89830.4895559443,102368.127054387,113988.991528613,124203.831297653,132702.899762607,139386.589958801,144354.459018797,147854.136866411,150207.533862162,151735.521440618,152707.324483377,153321.553757827,153711.391279418,153960.916000947,154121.965345659,154226.595634097,154294.900499817,154339.629038899,154368.950700966,154388.15136396,154400.686036019,154408.833757959,154414.10624371,154417.506124596,154419.69454439,154421.103412125,154422.012119039,154422.599983179,154422.981571101,154423.23000741,154423.392081517,154423.497884208,154423.566896424,154423.611818202,154423.640976818,154423.659849677,154423.672038429,154423.679902403,154423.684977775,154423.688258233,154423.690383172,154423.691762823,154423.692660336,154423.693244893,154423.693625701,154423.693873586,154423.6940347,154423.694139214,154423.694206886,154423.694250644,154423.694278923,154423.694297206,154423.694309039,154423.69431671,154423.694321691,154423.694324928,154423.694327034,154423.694328404,154423.694329295,154423.694329874,154423.694330249,154423.694330492,154423.694330649,154423.694330751,154423.694330816,154423.694330859,154423.694330887,154423.694330905,154423.694330916,154423.694330924
23,Kentucky,531.097776950874,537.040767170174,543.902504230485,551.903940900754,561.277652573591,572.271598612743,585.334378163673,600.868506643779,619.75255541865,642.920071217311,671.654382503387,707.44105764829,752.138149101179,808.118163531917,878.332850487203,965.948282828056,1074.64165265894,1209.17557798929,1375.35610353834,1580.45039257499,1833.25113655696,2144.41771925531,2525.68163025259,2991.12267340377,3556.26679093621,4237.79010055617,5053.01147198348,6019.11731974985,7152.0515938088,8465.24470874467,9968.17154960781,11665.1207176445,13554.0073179952,15625.9763052346,17865.7124177265,20252.4886420699,22761.5236188301,25365.8693793287,28037.2214339645,30746.4489876921,33463.8718246601,36159.5850560571,38803.9641782081,41368.4286554217,43826.3109032804,46154.0795775192,48332.0781413264,50344.9213403835,52181.538267446,53835.0589445108,55302.6391336985,56585.395432093,57688.2923856137,58620.3737172577,59394.6641031232,60027.5372812618,60537.5378606319,60943.8960022828,61265.0696456943,61517.6402326216,61715.7129272064,61870.8298543407,61992.2079789093,62087.1169550008,62161.2663928598,62219.1399909863,62264.2617655934,62299.4029038392,62326.7419893098,62347.990316267,62364.4905227762,62377.294454006,62387.2247095997,62394.9233635295,62400.8905888969,62405.5153057396,62409.0994652297,62411.8772334703,62414.0300809321,62415.6985965835,62416.991697625,62417.9937830714,62418.7702736676,62419.3718945529,62419.8379837114,62420.1990487873,62420.4787454987,62420.695411132,62420.8632551562,62420.9932846769,62421.0940240193,62421.1720739724,62421.2325459491,62421.2793985815,62421.3156983344,62421.3438210876,62421.365607978,62421.3824858878,62421.3955606499,62421.4056892093
24,Minnesota,1425.24630454692,1441.32874664601,1460.60937413945,1483.4157841958,1510.03378612009,1541.06201918202,1577.13389196835,1620.13613997447,1668.29315427808,1722.69510433447,1784.5411956234,1855.2086501244,1936.32513430883,2029.88472205903,2137.97774178909,2263.98792612147,2410.50722994789,2580.51337448611,2777.4278009906,3005.21911239585,3268.36756026011,3572.17243011225,3921.56082244629,4323.18737441565,4784.48134787352,5313.69417097957,5919.9229639132,6613.10090734052,7403.93665197191,8303.85929295151,9324.70390548364,10478.6714223867,11778.0335549122,13234.7416872962,14859.9263602968,16663.3134372833,18652.5111687532,20832.4557148135,23204.5131565848,25765.7792642609,28508.4989164102,31419.6872854302,34481.0318214647,37669.1386142197,40956.1457889504,44310.7227964075,47699.3511700247,51087.8068046752,54442.708446615,57732.9835309392,60931.1068042271,64014.006392801,66963.5399231919,69766.5743795149,72414.6933377598,74903.6171726509,77232.4469395562,79402.847826907,81418.2749818064,83283.3189670093,85003.2126071723,86583.5116154185,88029.9315874636,89348.3048287834,90544.6114241575,91625.0397739119,92596.0391655112,93464.3418468148,94236.9418598515,94921.0313099481,95523.9033366455,96052.8356619482,96514.9694764643,96917.1964912159,97266.0634024473,97567.6990143796,97827.7655282715,98051.4327025937,98243.3718019608,98407.7653974949,98548.3289336175,98668.3403140398,98770.6742767784,98857.8390314759,98932.0132616701,98995.0821433401,99048.671478197,99094.1793871648,99132.805269049,99165.5759182298,99193.3688277691,99216.9327953867,99236.9060082312,99253.8318161021,99268.1724178701,99280.3206873997,99290.6103570652,99299.3247635124,99306.7043425169,99312.9530405701
25,Oklahoma,371.403963208637,373.884035144487,376.378176154235,379.04523692754,381.97132020935,385.298390289445,389.051947782426,393.137397801464,398.043163835243,404.063957177598,411.65414735164,421.316865705369,433.663045834568,449.59675350247,469.972261939404,498.752977163293,539.167240193285,595.514920779395,673.822782418966,782.281618319651,931.828051612858,1137.32639823427,1414.30663204134,1784.09972686653,2271.75704676172,2905.1358126127,3713.37832169328,4725.1880976163,5967.68297676668,7466.59479311165,9246.07273140333,11328.1610425201,13727.9145494464,16443.7631334813,19445.6670049969,22666.274865397,26000.3976624694,29316.323930939,32473.2556888171,35341.4979390362,37820.7797617983,39854.188787527,41434.6582624514,42600.7205553295,43421.6628414483,43977.8341094466,44344.0640973621,44580.767755306,44732.1874146878,44828.6678729484,44890.1634936208,44929.4694431735,44954.6792686812,44970.891172065,44981.3248328298,44988.0288142537,44992.3197297906,44995.0518253803,44996.7822667449,44997.8739395457,44998.5613730953,44998.9944641625,44999.267978173,44999.4413422785,44999.5516670817,44999.6221220529,44999.6672192645,44999.6961038972,44999.7145835646,44999.7263754251,44999.7338736748,44999.7386252177,44999.7416284718,44999.7435246404,44999.7447224862,44999.7454806343,44999.7459617852,44999.7462680091,44999.7464633604,44999.7465881564,44999.7466678952,44999.7467187936,44999.7467512197,44999.7467718277,44999.7467848945,44999.746793166,44999.7467983987,44999.7468017108,44999.7468038103,44999.7468051436,44999.7468059922,44999.746806533,44999.746806878,44999.7468070981,44999.7468072383,44999.7468073276,44999.7468073843,44999.7468074203,44999.7468074431,44999.7468074576
26,Pennsylvania,6454.20617693143,6506.79167130272,6587.61488414392,6706.14700751962,6874.56582070515,7109.55743031212,7434.27923572459,7882.9444665781,8474.85725414935,9260.39566388273,10307.0883388271,11705.2907262124,13575.1182002725,16075.1824604765,19412.8928795165,23857.2481446051,29742.8114627508,37483.5606704509,47575.4572314638,60586.2270366143,77123.0399974127,97768.5897260024,122979.205929588,152960.960510102,187527.480073827,226000.558325272,267197.680777187,309532.624238752,351213.078088419,390485.248455769,425869.098745913,456341.142943084,481432.803310817,501223.681299802,516231.118729922,527232.750180312,535082.675520628,540573.438575305,544363.197214755,546958.379195425,548728.759109206,549935.068580939,550757.179569216,551317.699607013,551699.81752467,551960.017964846,552136.808511655,552256.57401685,552337.459526958,552391.94903799,552428.60288422,552453.25441614,552469.84978661,552481.041491716,552488.60479934,552493.725866485,552497.197956332,552499.553208412,552501.150198319,552502.231742432,552502.96297738,552503.456510572,552503.789157487,552504.013212922,552504.164144559,552504.26590148,552504.334592498,552504.38102667,552504.412452534,552504.433736492,552504.448153704,552504.457915358,552504.464519,552504.468981343,552504.471993511,552504.474025212,552504.475395166,552504.476319097,552504.47694261,552504.477363751,552504.477648458,552504.477841064,552504.477971412,552504.478059624,552504.4781193,552504.478159644,552504.478186901,552504.478205303,552504.478217722,552504.478226102,552504.478231758,552504.478235577,552504.478238157,552504.478239901,552504.478241081,552504.478241879,552504.478242418,552504.478242783,552504.47824303,552504.478243196
