id,Country,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05
10,Florida,3209.34855445517,3260.2393548613,3312.86530590829,3367.18469724419,3423.44361994548,3484.26356963178,3550.8061796047,3623.47812579567,3703.06356282124,3790.40295427304,3886.99161626825,3993.31547440699,4109.852112219,4236.53687865877,4362.05584076174,4491.61997096129,4624.54920664481,4758.28332135139,4890.75546954729,5018.77339823017,5141.09868222403,5268.53290577982,5396.15026803452,5523.40548852699,5649.77378791775,5775.01860672816,5899.16170493984,6022.67690446327,6146.27742222248,6269.25727388273,6391.50480235385,6512.96948381555,6633.66741478268,6753.65003919072,6872.97281270071,6991.63250147882,7109.52569748331,7226.63345695774,7342.94982441781,7458.47507123615,7573.20725302943,7687.13698170754,7800.24585361543,7912.51339167301,8023.93069683308,8134.49027910716,8244.18444418004,8353.00440081982,8460.94041912312,8567.98273498278,8674.12279437559,8779.35370403193,8883.66885342245,8987.06175778055,9089.52610303613,9191.05592013062,9291.64576095565,9391.29077316757,9489.98661348093,9587.72928721826,9684.51515617234,9780.34096916239,9875.20389053525,9969.10150854525,10062.0318207028,10153.993206908,10244.9844109159,10335.0045413638,10424.0530718855,10512.1298370769,10599.2350240442,10685.3691616979,10770.5331106462,10854.7280554363,10937.9554983177,11020.2172520545,11101.5154317858,11181.8524463707,11261.2309897539,11339.6540326596,11417.1248145752,11493.6468357423,11569.2238489487,11643.8598512217,11717.5590755396,11790.3259826326,11862.1652528811,11933.0817782789,12003.0806544292,12072.1671725768,12140.3468117057,12207.625230725,12274.0082607503,12339.5018974805,12404.1122936688,12467.8457516902,12530.7087162132,12592.7077669841,12653.8496117288,12714.1410791741
11,New York,31163.3668953537,31201.1932396501,31238.4301142416,31274.9894655623,31310.9348878538,31346.0389094044,31380.5167722634,31412.1035430473,31441.9274182144,31470.0929413007,31496.4190382315,31520.3518127224,31541.387709348,31559.2657977257,31576.5582840921,31592.6089303199,31607.3752407034,31620.9693652972,31633.4326780093,31644.8021246574,31655.1298035293,31664.5099713871,31673.0784633278,31680.9986913432,31688.2663778407,31694.9226105324,31701.014279124,31706.5837210463,31711.673330859,31716.3258733969,31720.5834561448,31724.4845511829,31728.0608506535,31731.334877858,31734.3310173304,31737.0724884981,31739.5808615007,31741.8762595441,31743.9772546253,31745.9007341846,31747.6618299346,31749.274048869,31750.7496320819,31752.1001046734,31753.3360965954,31754.4673615401,31755.5028308044,31756.4506568113,31757.3182669,31758.1124301215,31758.8393336213,31759.5046552137,31760.1136160381,31760.6709986241,31761.1811786684,31761.6481577062,31762.0755943044,31762.4668343943,31762.8249399714,31763.1527151425,31763.4527286706,31763.7273330389,31763.9786811765,31764.2087430906,31764.4193214442,31764.6120659448,31764.7884865626,31764.9499655592,31765.097768355,31765.2330533421,31765.3568808094,31765.4702211642,31765.5739625608,31765.6689179031,31765.755831251,31765.8353836711,31765.9081985748,31765.9748465911,31766.0358500226,31766.0916869289,31766.1427948722,31766.1895743531,31766.2323919537,31766.2715832122,31766.3074552526,31766.3402891895,31766.3703423294,31766.3978501862,31766.4230283261,31766.4460740585,31766.4671679818,31766.4864753998,31766.5041476164,31766.5203231217,31766.5351286764,31766.5486803057,31766.5610842079,31766.5724375873,31766.5828294156,31766.5923411291
12,Rhode Island,899.225212361647,903.550703868713,906.819135625424,909.309209906075,911.057420712657,912.286851886298,913.223229942831,914.126212343145,915.006227313035,915.853862021331,916.672690336714,917.439552274455,918.164636886711,918.878876685528,919.503842911325,919.996797060891,920.327781308993,920.551644843745,920.670122851977,920.713056738202,920.714560659006,920.716089974097,920.717191840818,920.717919545111,920.718352037078,920.718586281119,920.718686403899,920.718715529784,920.718718923632,920.718721417542,920.718722995745,920.718723914051,920.71872439647,920.718724619792,920.71872470276,920.71872472573,920.718724731245,920.718724734728,920.718724736717,920.718724737762,920.718724738256,920.718724738461,920.718724738532,920.718724738553,920.718724738561,920.718724738565,920.718724738568,920.718724738569,920.718724738569,920.718724738569,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857,920.71872473857
13,Georgia,2673.92770589889,2704.88535977955,2736.37993814339,2768.98473087304,2801.84622056867,2835.47566201913,2870.53618904681,2907.2117677983,2944.70877683809,2982.77693662734,3020.8921575326,3059.85661756115,3100.86395758617,3144.1837094193,3186.67989183879,3231.05352600769,3277.37044247385,3325.52212709287,3374.7384219275,3423.36388346373,3471.49617724588,3522.58601136559,3574.87247936747,3628.38513178351,3683.17716931146,3739.35072751676,3796.94844590858,3855.91567252078,3916.17029363574,3977.88805380661,4041.03081390336,4105.55162280286,4171.40875361023,4238.62209598729,4307.35305264161,4377.76795093986,4449.75531652105,4523.34295806182,4598.55838255321,4675.42677961453,4753.96670986768,4834.19454280502,4916.13238106452,4999.81081320794,5085.24809270847,5172.46700823332,5261.495978222,5352.3690566571,5445.12122512741,5539.77663851411,5636.34734748,5734.8554943417,5835.32250880322,5937.76906826747,6042.21522170319,6148.68088076705,6257.18598347794,6367.75002199856,6480.39130811383,6595.12788856253,6711.97714460074,6830.9552710872,6952.07671589673,7075.35396440348,7200.79827377705,7328.42056787621,7458.23058121871,7590.2368228215,7724.44654132043,7860.86567828614,7999.49877907724,8140.34888460651,8283.41745352888,8428.70433813891,8576.20768577608,8725.92386620133,8877.84743655742,9031.97114979827,9188.28598191916,9346.78110302786,9507.44377548463,9670.25931424234,9835.21104826137,10002.2802829796,10171.4462648406,10342.6861513726,10515.9749887038,10691.2856946772,10868.5890437884,11047.8536598856,11229.0460151026,11412.1304324779,11597.0690890855,11783.8220182253,11972.3471149725,12162.6001509628,12354.5347941418,12548.102633676,12743.2532102278,12939.934051729
14,New Hampshire,341.803261302383,344.593458853467,347.25190436498,349.770932690771,352.06246309204,354.194553961475,356.209218201918,358.070293364959,359.842563438132,361.384199583039,362.724464837494,363.811433152112,364.739681619549,365.469206597563,366.119107279075,366.69031974125,367.187167881882,367.610489281902,367.969344689736,368.271628953166,368.528683720432,368.747051996891,368.935958828022,369.098296114496,369.237068242503,369.355203363312,369.455749952746,369.541409859681,369.614585557458,369.677164282149,369.730764909825,369.776567944468,369.815655240386,369.848997840863,369.877453990457,369.90175570454,369.922521473601,369.940266975829,369.955428845937,369.968375586229,369.979428903422,369.988866697448,369.996926923188,370.003811789161,370.009692972051,370.014716399533,370.019006691341,370.022670486491,370.025799333439,370.028471517195,370.030753819485,370.032703157788,370.034368076858,370.035790025707,370.037004432539,370.038041585712,370.038927373719,370.039683901267,370.040330035561,370.040881882637,370.041353196693,370.041755727054,370.042099511544,370.042393124817,370.042643890235,370.042858061309,370.043040978095,370.043197201122,370.043330625588,370.043444578546,370.043541901703,370.043625022074,370.043696012407,370.043756642871,370.043808425276,370.043852650823,370.04389042231,370.04392268162,370.043950233183,370.043973764031,370.043993860924,370.044011024989,370.044025684223,370.044038204167,370.044048897017,370.044058029412,370.044065829076,370.0440724905,370.044078179794,370.044083038823,370.044087188751,370.044090733062,370.044093760136,370.044096345455,370.044098553487,370.044100439291,370.044102049891,370.044103425449,370.044104600266,370.044105603636
15,North Carolina,1240.19010339049,1258.13705969873,1277.19878374605,1297.17250371198,1317.47542957207,1337.69038748734,1357.66632054742,1379.09853944674,1400.77150908077,1422.71662380139,1444.95774077752,1467.53962006338,1490.48621673617,1513.8317047021,1537.69615898525,1562.05764205211,1586.86107157918,1612.06436837943,1637.6726694663,1663.72785428555,1690.28843756368,1717.27033209784,1744.68800151827,1772.55439894939,1800.88148909438,1829.67833007126,1858.95261391224,1888.70965822635,1918.94486151613,1949.65509981944,1980.84170770913,2012.50972218516,2044.66412028984,2077.30665369054,2110.43415780622,2144.05039838975,2178.15818182423,2212.75940369262,2247.85505701837,2283.44540753639,2319.53005360799,2356.10807828499,2393.17884823663,2430.74191111644,2468.79663158821,2507.34186310772,2546.37591298029,2585.89677274502,2625.9025093769,2666.39068607716,2707.35840371588,2748.80234175636,2790.7188019934,2833.1037410687,2875.95280037608,2919.26132529315,2963.02431960205,3007.23640510286,3051.89180860556,3096.98437534609,3142.50758639528,3188.45455832466,3234.81801051002,3281.59027807334,3328.76332249728,3376.3287397593,3424.27776554698,3472.60127825931,3521.28979986111,3570.33349533817,3619.72217591368,3669.44530586622,3719.49201096844,3769.85108650603,3820.51100451932,3871.45992164825,3922.68569023848,3974.17586923607,4025.91773503308,4077.89829245165,4130.10428610355,4182.52221232197,4235.1383318684,4287.93868356817,4340.9090986299,4394.03521540008,4447.30249444525,4500.69623400869,4554.20158592009,4607.80357193205,4661.48710024643,4715.23698225145,4769.03794948035,4822.87467078791,4876.73176972332,4930.59384206098,4984.44547343308,5038.27125699301,5092.05581105355,5145.78379665996
16,New Jersey,12971.7692622671,13002.7060710399,13032.3022190379,13060.8772117605,13088.2476419381,13114.4720322792,13139.7140579287,13163.8239982785,13187.7065544373,13210.893835616,13233.1333706991,13254.2872365817,13274.456487169,13293.8732305441,13312.7047576109,13331.1383053282,13349.135514179,13366.3589327638,13382.6595094136,13397.8983885642,13412.1981286501,13426.4185852496,13440.0831458417,13453.1730085738,13465.6717245349,13477.6014364876,13489.0048472524,13499.9464548783,13510.4837478986,13520.5777770801,13530.2421860016,13539.4945063072,13548.3563408328,13556.8492164426,13564.9921066036,13572.7985093095,13580.2766338815,13587.4403464057,13594.3035334378,13600.8796381112,13607.1811187547,13613.2193404445,13619.0047508437,13624.5474276859,13629.8576693132,13634.9453425634,13639.8198288513,13644.4900194302,13648.9643750119,13653.2510055106,13657.3577382227,13661.2921284838,13665.0614007611,13668.6724608932,13672.1319162505,13675.4460988667,13678.6210841794,13681.662702444,13684.5765433301,13687.3679597834,13690.0420794063,13692.6038157275,13695.057878398,13697.4087818294,13699.6608526147,13701.818236466,13703.8849054265,13705.8646654804,13707.7611637062,13709.5778949323,13711.3182079649,13712.9853115235,13714.5822799953,13716.1120590451,13717.5774710304,13718.9812201508,13720.3258973561,13721.6139850413,13722.8478615578,13724.0298055507,13725.1620001257,13726.2465368413,13727.285419529,13728.2805679534,13729.233821321,13730.1469416468,13731.0216169818,13731.8594645071,13732.662033499,13733.4308081694,13734.1672103893,13734.8726022982,13735.5482888061,13736.1955199911,13736.8154933971,13737.4093562352,13737.9782074941,13738.5230999617,13739.0450421631,13739.5450002171
17,Colorado,1656.02079572627,1664.95144618454,1673.69055094947,1682.05186600143,1689.87598554429,1697.31057858936,1704.50079886797,1711.86089526972,1719.13090897729,1726.40468888951,1733.79454446589,1741.41331495881,1749.14953913326,1757.00371946207,1764.63407045587,1772.36287984507,1780.08830695843,1787.72770720103,1795.15006838726,1802.42596361647,1809.58883462839,1816.99948580263,1824.37362807117,1831.69447355971,1838.98057296605,1846.21744851874,1853.4001369425,1860.53212219962,1867.63151589392,1874.71071732512,1881.77983203081,1888.81083469858,1895.80356580485,1902.75967188098,1909.67896463986,1916.56280819889,1923.41325293534,1930.23219263976,1937.01975897008,1943.77475128068,1950.49474178823,1957.18008222326,1963.83117967972,1970.4483067289,1977.03178571055,1983.5818256971,1990.0984358714,1996.58142093339,2003.03055012575,2009.44569787533,2015.8269881821,2022.17452026023,2028.48835985756,2034.76855020331,2041.0151041924,2047.22801339021,2053.40726738569,2059.5528757259,2065.66487390764,2071.74331478492,2077.78824341933,2083.79969892184,2089.77771743266,2095.72233423914,2101.63358696665,2107.51151813812,2113.35617591525,2119.16761254695,2124.94588200285,2130.69103828148,2136.40313625586,2142.082232411,2147.72838533875,2153.34165605679,2158.92210801714,2164.46980683899,2169.98481993276,2175.46721625137,2180.91706627051,2186.33444214947,2191.71941781795,2197.07206899269,2202.39247314234,2207.68070941421,2212.93685855228,2218.16100283514,2223.35322604802,2228.51361347853,2233.6422519142,2238.73922962234,2243.80463631843,2248.83856312934,2253.84110255642,2258.81234844248,2263.75239594419,2268.66134150811,2273.53928284724,2278.38631891554,2283.20254987996,2287.98807709166
18,Maryland,3081.5147022928,3096.51945973492,3110.88965296626,3124.36914919522,3136.98368225882,3148.62565909156,3159.48039225481,3169.68363847386,3179.40086160647,3188.48787090519,3196.97890512603,3204.90051995544,3212.35065260231,3219.24893666319,3225.94992496929,3232.25716991177,3238.18119321278,3243.74985810876,3248.9902868423,3253.9296421385,3258.58713020873,3262.99310498915,3267.14156290145,3271.04784229751,3274.72781079003,3278.19598220933,3281.46544946699,3284.54772224049,3287.45344205283,3290.1910375241,3292.77054893418,3295.20141889504,3297.49236675967,3299.65145976164,3301.68619954773,3303.60363648308,3305.4104166405,3307.11298449121,3308.71738021359,3310.2292615764,3311.65394229326,3312.99642667848,3314.26143847302,3315.45344008593,3316.57664871444,3317.63503157907,3318.63232328876,3319.57204268784,3320.45750728605,3321.29184541658,3322.07800652153,3322.81877042842,3323.51675585497,3324.17443039199,3324.79411965553,3325.37801557375,3325.92818398274,3326.4465717085,3326.93501328755,3327.3952373988,3327.82887306109,3328.23745540518,3328.62243106581,3328.9851632482,3329.32693651029,3329.64896128629,3329.95237816345,3330.23826191667,3330.50762530035,3330.76142261793,3331.00055308693,3331.22586401303,3331.43815378376,3331.63817469063,3331.82663558807,3332.00420439826,3332.17151047157,3332.32914681155,3332.47767217218,3332.61761303444,3332.74946546892,3332.873696891,3332.99074771473,3333.10103291152,3333.20494347895,3333.30284782497,3333.39509307228,3333.48200628738,3333.56389563884,3333.64105148864,3333.71374742059,3333.78224120942,3333.84677573395,3333.90757983751,3333.96486913879,3334.01884679572,3334.06970422545,3334.1176217826,3334.16276939842,3334.20530718306
19,Nevada,491.416808724765,496.118693470717,501.119874921883,506.433685944836,512.030561639299,517.964490445437,524.170000722218,530.50664177952,537.030368308471,543.710792375392,550.653076359818,557.840429265991,565.456458661662,573.503840297046,581.549102038244,589.861930888677,598.52220507329,607.320667187908,616.293017268925,625.102556160299,633.79105961272,642.966000315217,652.307969556631,661.801371703515,671.416095792542,681.149363190456,690.992543482026,700.986912059094,711.17357449275,721.507505395322,731.985432287297,742.605955841654,753.372029965024,764.287466237382,775.357947370105,786.583749727055,797.958967305274,809.483618812803,821.15821572957,832.983552264215,844.960090123259,857.087780057013,869.365704544852,881.792764200118,894.368581542109,907.092716087963,919.964581080198,932.983379621111,946.148123851279,959.457683710049,972.910896355283,986.50658871017,1000.24346805805,1014.12011414091,1028.13498257126,1042.28641828792,1056.5726681101,1070.99188784898,1085.54213416145,1100.22135188875,1115.0273758533,1129.95793410054,1145.01065111163,1160.18304949266,1175.47255005621,1190.87647087245,1206.39202739966,1222.01633451398,1237.74640857165,1253.57916929444,1269.51144145652,1285.53995656864,1301.66135479446,1317.87218728253,1334.16891881278,1350.54793052183,1367.00552271273,1383.53791778543,1400.14126333318,1416.81163542717,1433.54504208073,1450.33742685645,1467.18467258918,1484.08260522847,1501.02699780377,1518.01357451081,1535.03801491083,1552.09595823017,1569.18300774692,1586.29473525538,1603.42668560116,1620.57438127892,1637.73332708272,1654.89901479819,1672.06692792542,1689.23254642179,1706.39135145449,1723.53883015263,1740.67048034826,1757.7818152958
20,Tennessee,534.713212359393,543.645686191765,552.583512684589,561.57367420981,570.692100485812,579.906695369403,588.978401350587,597.305861721786,604.682955104626,611.321731770366,617.195849255312,621.985764201936,625.611138390001,628.026983019991,630.098457000916,631.837861797635,633.278083666639,634.44248195017,635.357037411077,636.066042170385,636.620379629575,637.076001556318,637.445940423319,637.743265112148,637.979991835817,638.167533937577,638.316531315946,638.435838944916,638.532083125569,638.609274881025,638.670946815508,638.72012586982,638.759362357712,638.790736685892,638.815875465313,638.836022091724,638.852134586926,638.865009117939,638.87529678167,638.883522722775,638.890104725042,638.895372431636,638.899586729826,638.902956421483,638.905650590421,638.90780507725,638.909528407641,638.91090702135,638.912009792855,638.912891772721,638.913597099673,638.914161183293,638.914612346816,638.914973213758,638.915261853787,638.915492712134,638.915677348623,638.915825017549,638.915943123912,638.916037588131,638.91611314301,638.916173572928,638.916221904974,638.916260560937,638.916291478182,638.916316206188,638.916335984022,638.916351802581,638.9163644544,638.916374573407,638.916382666664,638.916389139731,638.916394316964,638.916398457772,638.91640176963,638.916404418482,638.916406537058,638.916408231515,638.916409586758,638.916410670696,638.91641153764,638.916412231029,638.916412785609,638.916413229167,638.916413583929,638.916413867671,638.916414094611,638.91641427612,638.916414421292,638.916414537402,638.916414630268,638.916414704543,638.916414763949,638.916414811463,638.916414849464,638.916414879859,638.916414904168,638.916414923611,638.916414939162,638.916414951599
21,Hawaii,17.0000466881622,17.0000978287125,17.000154557342,17.0002189758839,17.000290609081,17.0003721893363,17.0004624547992,17.0005631366033,17.0006662915474,17.0007729862794,17.0008853349624,17.0010137623953,17.0011459185896,17.0012868333428,17.001418015452,17.0015585930664,17.0017081204963,17.0018621363104,17.0020059644724,17.0021427909599,17.0022677280963,17.0024015613633,17.0025357516592,17.0026690656122,17.002800162551,17.0029281278142,17.003053924446,17.0031782120585,17.0033024069664,17.0034252828988,17.0035466113525,17.0036663009319,17.0037844306631,17.0039012151012,17.004016766678,17.0041311231775,17.0042441343602,17.0043557967597,17.0044661375986,17.0045752002715,17.0046830233073,17.0047896212243,17.0048949951863,17.0049991413623,17.0051020758837,17.0052038175515,17.0053043840146,17.0054037894087,17.0055020445411,17.005599159711,17.0056951464605,17.0057900184256,17.0058837888991,17.005976470421,17.0060680748324,17.0061586136594,17.0062480985239,17.0063365412262,17.0064239535995,17.0065103472295,17.006595733467,17.0066801234988,17.0067635284209,17.0068459592684,17.0069274269952,17.0070079424375,17.0070875162943,17.0071661591418,17.0072438814492,17.0073206935862,17.007396605822,17.0074716283198,17.0075457711336,17.0076190442094,17.007691457389,17.007763020413,17.0078337429209,17.0079036344519,17.007972704444,17.0080409622352,17.0081084170649,17.0081750780748,17.00824095431,17.0083060547199,17.0083703881584,17.0084339633852,17.0084967890663,17.0085588737753,17.0086202259939,17.0086808541129,17.0087407664329,17.0087999711653,17.008858476433,17.008916290271,17.0089734206277,17.0090298753653,17.009085662261,17.0091407890072,17.0091952632128,17.0092490924039
22,Indiana,2557.11246169885,2574.67530854762,2592.59498225066,2610.26009040976,2627.59230515981,2644.5807476506,2661.18625394777,2676.07725062222,2690.53324603357,2704.84239939382,2719.17986796058,2733.62216178313,2747.9233777234,2762.16931604989,2777.39522807441,2792.39829194567,2807.18851225502,2821.77779148339,2836.18258859848,2850.54019321055,2864.88545717351,2879.2304802783,2893.57272492542,2907.90256485968,2922.23155778711,2936.56459236905,2950.81421812394,2964.99297255284,2979.11361067295,2993.1889517976,3007.23147872532,3021.2425072038,3035.22034999293,3049.16208635966,3063.0647621979,3076.92602100022,3090.74226338209,3104.50913370463,3118.22970440645,3131.90620042119,3145.53990489077,3159.13107047247,3172.67885851203,3186.18223829892,3199.64023813354,3213.05206066291,3226.41710132994,3239.73491218524,3253.00532655838,3266.22855129102,3279.40453777906,3292.53303493466,3305.6136551984,3318.64595422857,3331.62952299282,3344.56400799561,3357.449110937,3370.28457807466,3383.07018700429,3395.80573549067,3408.49101822897,3421.12579336541,3433.70980197444,3446.24278454005,3458.72449302025,3471.15469689567,3483.53318157646,3495.85974487217,3508.1341931808,3520.35633828673,3532.52599504995,3544.64297988343,3556.70711115792,3568.71821261098,3580.67611532861,3592.58065844007,3604.43168880497,3616.22906013727,3627.97263219343,3639.66227020191,3651.29784458016,3662.87923091033,3674.40631011744,3685.87896879806,3697.29709954203,3708.66060098092,3719.96937766559,3731.22333987173,3742.42240341603,3753.56648953381,3764.65552481771,3775.68944120149,3786.66817596757,3797.59167175736,3808.45987656696,3819.27274371345,3830.03023177001,3840.7323044911,3851.378930742,3861.97008443949
23,Kentucky,531.097776950874,536.069867912675,540.850390362088,545.474236305896,549.923912268399,554.104868387724,558.108811484144,561.911172729565,565.597361386452,569.026594511756,572.235699008559,575.165222729999,577.805219744938,580.18697190961,582.378139045554,584.471292217226,586.339454749999,587.983736414452,589.315156130299,590.400725132806,591.274267575238,592.052252258317,592.731043349417,593.310566659619,593.799654153902,594.207677485203,594.550907586637,594.84205208864,595.092335110614,595.305595549187,595.486196303027,595.638811150017,595.767821788261,595.877259569538,595.970297016566,596.049437629394,596.116573078717,596.17345837919,596.221665561479,596.262549043849,596.297250867839,596.326710385537,596.351710291103,596.372912564789,596.390892924777,596.406144364121,596.419084184899,596.430063954269,596.439379791264,596.447282695356,596.453986370516,596.459673076719,596.464497475256,596.468590495615,596.47206298014,596.475008885971,596.477507989997,596.479628059058,596.481426623557,596.482952465029,596.484246938327,596.485345115315,596.486276753125,596.487067105745,596.487737602799,596.488306423709,596.488788987727,596.489198374,596.489545678352,596.489840314874,596.49009027075,596.490302322034,596.490482216945,596.49063483175,596.490764303207,596.490874140838,596.490967322044,596.491046372741,596.491113435783,596.491170329038,596.491218594694,596.491259541077,596.491294278121,596.49132374745,596.49134874789,596.491369957131,596.491387950087,596.491403214493,596.491416164121,596.491427149996,596.491436469914,596.491444376509,596.491451084105,596.491456774525,596.491461602018,596.491465697444,596.491469171817,596.491472119317,596.491474619843,596.491476741175
24,Minnesota,1425.24630454692,1438.64013727829,1452.07912904912,1465.33625556144,1478.06329622443,1490.14558110988,1501.38419507998,1512.66060565049,1523.6570920388,1534.44195960472,1545.03578980113,1555.43508603394,1565.63891657583,1575.72313402687,1585.56386635482,1595.30315355814,1604.87626478461,1614.21511780403,1623.26012257702,1632.01190654811,1640.45824074183,1648.81546953703,1656.99563544039,1665.00502096659,1672.84617423213,1680.52056065341,1688.02994727464,1695.37626063223,1702.55697612132,1709.57684883382,1716.43237920972,1723.12374738289,1729.65523435697,1736.0349563929,1742.27147498395,1748.37459680093,1754.34171616288,1760.17535250893,1765.87779712217,1771.45132352974,1776.89825120336,1782.22092998967,1787.42173238634,1792.50332195769,1797.46823486346,1802.31936712053,1807.05977549793,1811.69244132088,1816.22003614446,1820.64487668124,1824.96882906989,1829.19402586392,1833.32257488953,1837.3565714735,1841.29809880558,1845.14922451894,1848.91199801003,1852.5884480623,1856.18056426092,1859.69030231767,1863.11956055914,1866.47016692904,1869.74387934829,1872.94240011423,1876.06739385041,1879.12051225001,1882.10337740285,1885.01758154257,1887.86468604707,1890.6462203569,1893.36368103239,1896.01853091305,1898.61219836694,1901.1460776043,1903.62152869075,1906.03987896524,1908.40242531805,1910.71043658166,1912.96515520258,1915.16779793933,1917.31955512279,1919.42159086768,1921.47504331092,1923.48102492303,1925.44062290177,1927.35489964472,1929.22489329947,1931.05161839056,1932.83606646446,1934.57920677147,1936.28198690293,1937.94533332985,1939.57015183021,1941.15732784148,1942.70772679184,1944.22219449489,1945.70155755463,1947.14662378002,1948.55818260503,1949.93700550996
25,Oklahoma,371.403963208637,373.884035144487,376.378176154234,379.045236927539,381.971320209349,385.298390289442,389.051947782423,393.137397801458,397.534455426815,402.299397282119,407.55382121923,413.338491763078,419.616713217447,426.396948967685,433.292518569863,440.579044058578,448.22228688891,456.038361901685,463.965521576561,471.966833163882,480.035386341299,488.712350262676,497.65740616718,506.891981693732,516.400995922232,526.172135546401,536.217744428071,546.56077681737,557.232724755181,568.270508998311,579.638656484741,591.345388289041,603.397008916607,615.80284583887,628.575274947406,641.726619954424,655.267624633558,669.206009404595,683.545271964281,698.294418424528,713.462508499949,729.058930658151,745.093014793727,761.573587907993,778.508909110608,795.906812933051,813.775077255913,832.122011647725,850.955748712444,870.284209167775,890.115023761345,910.455499379739,931.312643355978,952.693200371711,974.603674277824,997.050301216105,1020.03893660603,1043.57502643094,1067.66357983968,1092.30914923965,1117.51581271037,1143.2871509376,1169.62621621035,1196.53549456957,1224.01686701979,1252.07158167502,1280.70022661807,1309.90270339951,1339.67820024875,1370.02516466524,1400.94127609108,1432.42341979305,1464.46766307206,1497.06923424467,1530.22250326788,1563.92096412898,1598.15721914484,1632.92296545625,1668.20898407844,1704.00513181353,1740.30033621012,1777.08259362104,1814.33897035103,1852.05560703141,1890.21772635324,1928.80964428172,1967.81478484454,2007.21569854503,2046.99408440984,2087.13081565317,2127.60596892525,2168.398857106,2209.48806557824,2250.85149188638,2292.46638865696,2334.30940962855,2376.35665861342,2418.58374119082,2460.96581891151,2503.47766577341
26,Pennsylvania,6454.20617693143,6485.17265158558,6515.59454523945,6545.33394659244,6573.73216754433,6600.29389833912,6625.04390312002,6650.70256631353,6675.49033100132,6699.4351063791,6722.56428120936,6744.92813837859,6766.57401073117,6787.53737523569,6807.80417483175,6827.46092855637,6846.48720950354,6864.87840737154,6882.63731827589,6899.80350242708,6916.44623209115,6932.6372277418,6948.30098759598,6963.45672012139,6978.12314249242,6992.31848222057,7006.05917829432,7019.35994567136,7032.23433830016,7044.69743675399,7056.76035014248,7068.43593415665,7079.73800944484,7090.68100389634,7101.27794502809,7111.53873306052,7121.4698323043,7131.08225497409,7140.38655487222,7149.39282943108,7158.1107217825,7166.54949503476,7174.71810709519,7182.62525839049,7190.2792930464,7197.68839961688,7204.86050564745,7211.80320977856,7218.5237299376,7225.0289600608,7231.32562576807,7237.42046576466,7243.31998029062,7249.03044341797,7254.55791591107,7259.90825867971,7265.0871428517,7270.10005624721,7274.9523075588,7279.6490362398,7284.1952118041,7288.59563893286,7292.85496662699,7296.97770073717,7300.96821403858,7304.83074822627,7308.56940595746,7312.18815640314,7315.69084042321,7319.08117531289,7322.36275906412,7325.53907430256,7328.61349208202,7331.58927565581,7334.46958390728,7337.25747500783,7339.95590999327,7342.5677560295,7345.09578916318,7347.54269666518,7349.9110793922,7352.20345471966,7354.42225932841,7356.56985185805,7358.64851544335,7360.66046015426,7362.60782535212,7364.49268196545,7366.31703468217,7368.08282407253,7369.79192862637,7371.4461667045,7373.04729841669,7374.59702745081,7376.09700287307,7377.5488208966,7378.95402658524,7380.31411549677,7381.63053526992,7382.90468715838
